date,county,fips,population,cases,new_cases,new_cases_avg,new_cases_100k,new_cases_100k_avg,deaths,new_deaths,new_deaths_avg,new_tests,new_tests_avg,pos,pos_avg,inpatient_percent_occupied,icu_percent_occupied
2020-10-01,baltimore,24005,827625,18148,154,70.42857142857143,18.607461108593867,8.509720154486807,632,0,1.5714285714285714,3068,3097.8571428571427,0.0548,0.0281,0.8678128202208814,0.779047619047619
2020-10-01,baltimore_city,24510,614700,15793,164,59.857142857142854,26.679681145274117,9.737618815217644,486,0,0.5714285714285714,3953,3386.714285714286,0.0592,0.0225,0.8188582340159346,0.7915221579961464
2020-10-01,calvert,24009,91082,980,8,7.428571428571429,8.783294174480138,8.155916019160129,28,0,0,175,206.85714285714286,0.0229,0.0276,0.8715415019762845,0.8113207547169812
2020-10-01,caroline,24011,32875,659,2,2.7142857142857144,6.083650190114068,8.256382400869093,7,0,0.14285714285714285,71,115.57142857142857,0.042300000000000004,0.044000000000000004,NA,NA
2020-10-01,carroll,24013,167522,1975,10,7.142857142857143,5.96936521770275,4.263832298359107,126,0,0.2857142857142857,543,567.7142857142857,0.022099999999999998,0.018000000000000002,0.8576893649579189,0.7
2020-10-01,cecil,24015,102517,1090,5,8,4.877239872411405,7.8035837958582475,35,0,0.14285714285714285,189,247.71428571428572,0.0265,0.0334,0.6262254901960785,0.4942528735632184
2020-10-01,charles,24017,157671,2819,21,11.714285714285714,13.318872842818273,7.429575327286384,101,0,0.14285714285714285,433,445.14285714285717,0.0508,0.0318,0.7920685959271169,0.9016393442622951
2020-10-01,dorchester,24019,32261,598,4,2.2857142857142856,12.398871702675056,7.085069544385746,10,0,0,126,148.57142857142858,0.0556,0.0248,NA,NA
2020-10-01,frederick,24021,248472,4117,29,20.285714285714285,11.671335200746967,8.164185214315612,133,0,0.2857142857142857,1155,986.1428571428571,0.0294,0.0259,0.6151260504201681,0.6
2020-10-01,garrett,24023,29376,75,1,0.42857142857142855,3.4041394335511987,1.4589169000933708,1,0,0,24,104.85714285714286,0.0417,0.0072,NA,NA
2020-10-01,harford,24025,251025,3086,26,17.571428571428573,10.357534110148391,6.999871953561825,76,0,0,670,743.5714285714286,0.0463,0.0294,0.8862559241706162,0.8494983277591974
2020-10-01,howard,24027,315327,5149,29,21.714285714285715,9.196802049935464,6.886275426552662,122,0,0,1425,1280.5714285714287,0.0246,0.0233,0.652317880794702,0.5133333333333333
2020-10-01,kent,24029,19593,305,0,0.8571428571428571,0,4.374740249797668,24,0,0,86,88.57142857142857,0,0.0070999999999999995,0.8088235294117647,NA
2020-10-01,montgomery,24031,1040133,22679,95,85.85714285714286,9.133447357212972,8.254438889751874,850,1,1.2857142857142858,4994,4259.428571428572,0.022400000000000003,0.0254,0.7803406084656085,0.5383700178465199
2020-10-01,prince_georges,24033,906202,29617,123,104.28571428571429,13.573132701097547,11.507998689664587,828,0,0.8571428571428571,2936,3391.5714285714284,0.058600000000000006,0.0434,0.7149414734909342,0.6994740796393689
2020-10-01,queen_annes,24035,49355,669,3,2.7142857142857144,6.078411508459123,5.499515174320159,26,0,0,156,128.71428571428572,0.0128,0.034,NA,NA
2020-10-01,somerset,24039,25737,282,5,4.571428571428571,19.427283677196254,17.762087933436575,5,0,0.14285714285714285,43,146.71428571428572,0.13949999999999999,0.0495,NA,NA
2020-10-01,st_marys,24037,111531,1317,7,7.857142857142857,6.276281930584322,7.044806248615055,57,0,0,725,371.14285714285717,0.011000000000000001,0.0241,0.6931623931623931,0.4444444444444444
2020-10-01,talbot,24041,37211,570,2,3,5.374754776813307,8.06213216521996,6,0,0,210,180.42857142857142,0.0143,0.032400000000000005,0.9648093841642228,0.9692307692307692
2020-10-01,washington,24043,149811,1837,10,18.857142857142858,6.675077264019332,12.58728855500788,39,0,0.2857142857142857,323,744.8571428571429,0.0464,0.0342,0.9259433962264152,0.6625
2020-10-01,wicomico,24045,102172,2016,7,11.428571428571429,6.851192107426693,11.185619767227253,49,1,0.14285714285714285,367,377,0.0245,0.0394,0.6464183381088825,0.3953488372093023
2020-10-01,worcester,24047,51564,1059,1,4.714285714285714,1.9393375223023814,9.14259117656837,28,1,0.2857142857142857,102,171.28571428571428,0.0196,0.0274,0.8311111111111111,0.675
2020-10-02,allegany,24001,71977,484,0,3.4285714285714284,0,4.763426412008598,23,0,0.14285714285714285,993,512.8571428571429,0.0091,0.0143,0.9282774838330394,0.3607142857142857
2020-10-02,anne_arundel,24003,567696,10264,78,55.857142857142854,13.739748034159128,9.839270112374027,252,1,0.8571428571428571,2117,1933.142857142857,0.034300000000000004,0.032,0.847915712322492,0.7704918032786886
2020-10-02,baltimore,24005,827625,18213,65,70.42857142857143,7.853798519861049,8.509720154486807,632,0,1.4285714285714286,3305,3048.8571428571427,0.0213,0.0277,0.8449630051223677,0.7337337337337336
2020-10-02,baltimore_city,24510,614700,15864,71,61.857142857142854,11.550349764112577,10.062980780403914,486,0,0.2857142857142857,3739,3360.5714285714284,0.0276,0.024399999999999998,0.820563599766249,0.7920626048071547
2020-10-02,calvert,24009,91082,994,14,8.714285714285714,15.370764805340242,9.56751686863015,28,0,0,276,203,0.0181,0.0278,0.9370370370370371,0.9344262295081968
2020-10-02,caroline,24011,32875,661,2,3,6.083650190114068,9.125475285171103,7,0,0.14285714285714285,87,100.71428571428571,0.0345,0.0481,NA,NA
2020-10-02,carroll,24013,167522,1987,12,7.142857142857143,7.1632382612433,4.263832298359107,126,0,0.14285714285714285,709,543.5714285714286,0.0227,0.0196,0.9246001523229246,0.8620689655172414
2020-10-02,cecil,24015,102517,1108,18,10,17.558063540681058,9.75447974482281,35,0,0,431,280.42857142857144,0.048799999999999996,0.037599999999999995,NA,NA
2020-10-02,charles,24017,157671,2829,10,12,6.342320401342035,7.610784481610442,101,0,0,467,439.85714285714283,0.0279,0.0336,0.69780743565300285,0.8450704225352114
2020-10-02,dorchester,24019,32261,608,10,3,30.99717925668764,9.299153777006293,10,0,0,285,146.85714285714286,0.0421,0.028399999999999998,NA,NA
2020-10-02,frederick,24021,248472,4144,27,21.285714285714285,10.866415531729933,8.566645048824128,133,0,0.2857142857142857,1368,1004.8571428571429,0.0256,0.026699999999999998,0.6109243697478992,0.6789473684210526
2020-10-02,garrett,24023,29376,76,1,0.5714285714285714,3.4041394335511987,1.945222533457828,1,0,0,614,182.28571428571428,0.006500000000000001,0.008100000000000001,NA,NA
2020-10-02,harford,24025,251025,3101,15,16.428571428571427,5.975500448162534,6.5445957289399175,76,0,0,928,734.2857142857143,0.0227,0.0294,0.909995672868888,0.8714285714285716
2020-10-02,howard,24027,315327,5172,23,22.714285714285715,7.294015418914333,7.203406531722851,122,0,0,1888,1282.142857142857,0.0166,0.023,0.6655629139072847,0.52
2020-10-02,kent,24029,19593,305,0,0.8571428571428571,0,4.374740249797668,24,0,0,103,86.71428571428571,0,0.0070999999999999995,0.839080459770115,NA
2020-10-02,montgomery,24031,1040133,22810,131,89.28571428571429,12.594543197841045,8.584067065049785,851,1,1.2857142857142858,5253,4344.285714285715,0.0271,0.0253,0.7813248204309655,0.6928571428571428
2020-10-02,prince_georges,24033,906202,29791,174,113.71428571428571,19.201016991796532,12.5484478862644,827,0,0.42857142857142855,4959,3470.5714285714284,0.0421,0.0453,0.7349673576909862,0.6979472140762464
2020-10-02,queen_annes,24035,49355,674,5,3.142857142857143,10.130685847431872,6.367859675528605,26,0,0,257,140,0.0275,0.0339,NA,NA
2020-10-02,somerset,24039,25737,289,7,4,27.198197148074755,15.541826941757003,5,0,0.14285714285714285,223,139.42857142857142,0.031400000000000004,0.0463,NA,NA
2020-10-02,st_marys,24037,111531,1330,13,8,11.655952156799454,7.17289363495351,57,0,0,391,364.2857142857143,0.0332,0.024399999999999998,0.7632478632478632,0.5
2020-10-02,talbot,24041,37211,574,4,3.2857142857142856,10.749509553626615,8.829954276193291,6,0,0,151,176.85714285714286,0.0265,0.0346,0.9253521126760563,0.890625
2020-10-02,washington,24043,149811,1848,11,18.285714285714285,7.342584990421264,12.20585556849249,39,0,0.2857142857142857,1208,736.1428571428571,0.0116,0.0342,0.9373737373737373,0.6124999999999999
2020-10-02,wicomico,24045,102172,2025,9,10.857142857142858,8.808675566691463,10.626338778865891,49,0,0.14285714285714285,525,384.85714285714283,0.0229,0.0381,0.6660924490381854,0.3985932004689332
2020-10-02,worcester,24047,51564,1071,12,4.714285714285714,23.27205026762858,9.14259117656837,29,1,0.42857142857142855,311,181.85714285714286,0.0482,0.0269,0.6466666666666667,0.9125
2020-10-03,allegany,24001,71977,492,8,4.428571428571429,11.11466162802006,6.152759115511105,23,0,0.14285714285714285,527,435.2857142857143,0.0095,0.0148,0.9282774838330394,0.3607142857142857
2020-10-03,anne_arundel,24003,567696,10323,59,55.714285714285715,10.392886333530623,9.814105738685091,252,0,0.7142857142857143,2228,1818.5714285714287,0.0278,0.032799999999999996,0.847915712322492,0.7704918032786886
2020-10-03,baltimore,24005,827625,18285,72,71.85714285714286,8.699592206615314,8.682331110967269,632,0,1.4285714285714286,3173,2908,0.0233,0.0287,0.8449630051223677,0.7337337337337336
2020-10-03,baltimore_city,24510,614700,15898,34,59.142857142857146,5.531153408166586,9.621418113365404,486,0,0.14285714285714285,4268,3447.1428571428573,0.015700000000000002,0.0241,0.820563599766249,0.7920626048071547
2020-10-03,calvert,24009,91082,1001,7,8.857142857142858,7.685382402670121,9.724361407460153,28,0,0,142,180.28571428571428,0.0352,0.029900000000000003,0.9370370370370371,0.9344262295081968
2020-10-03,caroline,24011,32875,662,1,2.5714285714285716,3.041825095057034,7.821835958718088,7,0,0,195,109,0.0154,0.044000000000000004,NA,NA
2020-10-03,carroll,24013,167522,2000,13,8,7.760174783013574,4.7754921741622,126,0,0,955,561.4285714285714,0.0147,0.0199,0.9246001523229246,0.8620689655172414
2020-10-03,cecil,24015,102517,1118,10,8.857142857142858,9.75447974482281,8.639682059700203,35,0,0,263,246.14285714285714,0.038,0.0379,NA,NA
2020-10-03,charles,24017,157671,2841,12,12.571428571428571,7.610784481610442,7.973202790258558,101,0,0,424,432.14285714285717,0.0401,0.0366,0.69780743565300285,0.8450704225352114
2020-10-03,dorchester,24019,32261,613,5,3,15.49858962834382,9.299153777006293,10,0,0,158,131.28571428571428,0.0506,0.031200000000000002,NA,NA
2020-10-03,frederick,24021,248472,4175,31,22.285714285714285,12.476254869763997,8.969104883332644,133,0,0.2857142857142857,1344,992.5714285714286,0.0246,0.0273,0.6109243697478992,0.6789473684210526
2020-10-03,garrett,24023,29376,76,0,0.5714285714285714,0,1.945222533457828,1,0,0,162,157.28571428571428,0,0.0078000000000000005,NA,NA
2020-10-03,harford,24025,251025,3124,23,16.571428571428573,9.162434020515885,6.6015052570176564,76,0,0,990,735.2857142857143,0.0273,0.029500000000000002,0.909995672868888,0.8714285714285716
2020-10-03,howard,24027,315327,5217,45,26.142857142857142,14.270899732658478,8.29071317802064,123,1,0.14285714285714285,1765,1349,0.03,0.0241,0.6655629139072847,0.52
2020-10-03,kent,24029,19593,308,3,0.8571428571428571,15.31159087429184,4.374740249797668,24,0,0,158,84.28571428571429,0.019,0.0073,0.839080459770115,NA
2020-10-03,montgomery,24031,1040133,22893,83,88.28571428571429,7.979748743670282,8.487925513921228,849,0,1,3690,4086.5714285714284,0.0263,0.0263,0.7813248204309655,0.6928571428571428
2020-10-03,prince_georges,24033,906202,29905,114,110.71428571428571,12.579976649797727,12.21739586916446,828,1,0.2857142857142857,2934,3288,0.053200000000000004,0.0463,0.7349673576909862,0.6979472140762464
2020-10-03,queen_annes,24035,49355,677,3,3.2857142857142856,6.078411508459123,6.657307842598087,26,0,0,132,139.14285714285714,0.0227,0.035,NA,NA
2020-10-03,somerset,24039,25737,295,6,3.5714285714285716,23.312740412635502,13.876631197997323,4,0,0.14285714285714285,295,126.71428571428571,0.0712,0.049800000000000004,NA,NA
2020-10-03,st_marys,24037,111531,1337,7,7,6.276281930584322,6.276281930584322,57,0,0,276,349.2857142857143,0.0217,0.0226,0.7632478632478632,0.5
2020-10-03,talbot,24041,37211,577,3,3.142857142857143,8.06213216521996,8.446043220706626,6,0,0,345,190.28571428571428,0.0116,0.034,0.9253521126760563,0.890625
2020-10-03,washington,24043,149811,1857,9,12.428571428571429,6.007569537617398,8.29616745670974,39,0,0.2857142857142857,690,666.1428571428571,0.018799999999999997,0.030299999999999997,0.9373737373737373,0.6124999999999999
2020-10-03,wicomico,24045,102172,2056,31,13.857142857142858,30.34099361860392,13.562563967763044,49,0,0.14285714285714285,618,407.14285714285717,0.056600000000000004,0.0403,0.6660924490381854,0.3985932004689332
2020-10-03,worcester,24047,51564,1089,18,6.571428571428571,34.908075401442865,12.744218003701363,30,1,0.5714285714285714,165,173.57142857142858,0.048499999999999995,0.0319,0.6466666666666667,0.9125
2020-10-04,allegany,24001,71977,492,0,4.142857142857143,0,5.755806914510389,23,0,0.14285714285714285,280,338.42857142857144,0.0070999999999999995,0.0154,0.9282774838330394,0.3607142857142857
2020-10-04,anne_arundel,24003,567696,10376,53,58.142857142857146,9.335982638595304,10.241900091397005,252,0,0.5714285714285714,2312,1839.2857142857142,0.0285,0.0338,0.847915712322492,0.7704918032786886
2020-10-04,baltimore,24005,827625,18354,69,73.85714285714286,8.337109198006344,8.923986450039916,634,2,1.5714285714285714,3759,2849.8571428571427,0.0194,0.0282,0.8449630051223677,0.7337337337337336
2020-10-04,baltimore_city,24510,614700,15954,56,61.285714285714285,9.110135025215552,9.970020218922123,486,0,0.14285714285714285,3204,3252.1428571428573,0.0197,0.0255,0.820563599766249,0.7920626048071547
2020-10-04,calvert,24009,91082,1005,4,9,4.391647087240069,9.881205946290155,28,0,0,166,171.57142857142858,0.0241,0.0302,0.9370370370370371,0.9344262295081968
2020-10-04,caroline,24011,32875,662,0,2.2857142857142856,0,6.952743074416078,7,0,0,78,91.71428571428571,0,0.0412,NA,NA
2020-10-04,carroll,24013,167522,2003,3,7.857142857142857,1.790809565310825,4.690215528195018,126,0,0,706,576,0.0085,0.019799999999999998,0.9246001523229246,0.8620689655172414
2020-10-04,cecil,24015,102517,1120,2,9,1.950895948964562,8.779031770340529,35,0,0,262,261.2857142857143,0.0115,0.0387,NA,NA
2020-10-04,charles,24017,157671,2851,10,13.142857142857142,6.342320401342035,8.335621098906675,101,0,0,413,406,0.026600000000000002,0.0387,0.69780743565300285,0.8450704225352114
2020-10-04,dorchester,24019,32261,614,1,3,3.099717925668764,9.299153777006293,10,0,0,234,141.14285714285714,0.0085,0.030600000000000002,NA,NA
2020-10-04,frederick,24021,248472,4191,16,22,6.439357352136256,8.854116359187353,133,0,0.2857142857142857,1123,1012,0.0178,0.0265,0.6109243697478992,0.6789473684210526
2020-10-04,garrett,24023,29376,76,0,0.2857142857142857,0,0.972611266728914,1,0,0,134,142.42857142857142,0,0.0066,NA,NA
2020-10-04,harford,24025,251025,3141,17,17.142857142857142,6.772233841250871,6.82914336932861,76,0,0,842,727.8571428571429,0.0202,0.0292,0.909995672868888,0.8714285714285716
2020-10-04,howard,24027,315327,5234,17,24.714285714285715,5.391228787893203,7.837668742063228,123,0,0.14285714285714285,1644,1369.2857142857142,0.013999999999999999,0.022799999999999997,0.6655629139072847,0.52
2020-10-04,kent,24029,19593,309,1,0.8571428571428571,5.103863624763946,4.374740249797668,24,0,0,125,95.14285714285714,0.008,0.0055000000000000005,0.839080459770115,NA
2020-10-04,montgomery,24031,1040133,22976,83,88,7.979748743670282,8.46045649931307,849,0,1,5078,4159,0.019299999999999998,0.0256,0.7813248204309655,0.6928571428571428
2020-10-04,prince_georges,24033,906202,30004,99,113.42857142857143,10.924716564298027,12.516919122731071,830,2,0.5714285714285714,3024,3053.1428571428573,0.0354,0.048499999999999995,0.7349673576909862,0.6979472140762464
2020-10-04,queen_annes,24035,49355,680,3,3,6.078411508459123,6.078411508459123,26,0,0,164,141.71428571428572,0.0183,0.0317,NA,NA
2020-10-04,somerset,24039,25737,299,4,3.5714285714285716,15.541826941757003,13.876631197997323,4,0,0,73,121.28571428571429,0.06849999999999999,0.0545,NA,NA
2020-10-04,st_marys,24037,111531,1343,6,7.428571428571429,5.379670226215133,6.660544089599688,58,1,0.14285714285714285,550,381.42857142857144,0.0109,0.022400000000000003,0.7632478632478632,0.5
2020-10-04,talbot,24041,37211,578,1,2.7142857142857144,2.6873773884066536,7.2943100542466315,6,0,0,302,188.71428571428572,0.0033,0.0318,0.9253521126760563,0.890625
2020-10-04,washington,24043,149811,1861,4,10.571428571428571,2.6700309056077325,7.056510250534721,39,0,0.2857142857142857,609,586,0.009899999999999999,0.029300000000000003,0.9373737373737373,0.6124999999999999
2020-10-04,wicomico,24045,102172,2085,29,15.714285714285714,28.383510159339153,15.380227179937473,49,0,0.14285714285714285,674,432,0.0371,0.039900000000000005,0.6660924490381854,0.3985932004689332
2020-10-04,worcester,24047,51564,1082,0,5.857142857142857,0,11.35897691634252,30,0,0.42857142857142855,298,176.85714285714286,0.020099999999999996,0.0317,0.6466666666666667,0.9125
2020-10-05,allegany,24001,71977,495,3,4.428571428571429,4.167998110507523,6.152759115511105,23,0,0,130,333.42857142857144,0.0231,0.0187,0.9282774838330394,0.3607142857142857
2020-10-05,anne_arundel,24003,567696,10429,53,57.42857142857143,9.335982638595304,10.116078222952325,252,0,0.5714285714285714,1592,1782.2857142857142,0.0415,0.0349,0.847915712322492,0.7704918032786886
2020-10-05,baltimore,24005,827625,18409,55,72.42857142857143,6.645521824497811,8.751375493559454,634,0,1.1428571428571428,2617,2824.8571428571427,0.0252,0.0274,0.8449630051223677,0.7337337337337336
2020-10-05,baltimore_city,24510,614700,16023,69,63,11.224987798926305,10.248901903367496,486,0,0.14285714285714285,3260,3224.5714285714284,0.0258,0.026699999999999998,0.820563599766249,0.7920626048071547
2020-10-05,calvert,24009,91082,1009,4,8.428571428571429,4.391647087240069,9.253827790970146,28,0,0,186,168.71428571428572,0.0323,0.027200000000000002,0.9370370370370371,0.9344262295081968
2020-10-05,caroline,24011,32875,664,2,1.7142857142857142,6.083650190114068,5.2145573058120585,7,0,0,67,85,0.029900000000000003,0.0378,NA,NA
2020-10-05,carroll,24013,167522,2008,5,8,2.984682608851375,4.7754921741622,126,0,0,341,554.8571428571429,0.020499999999999997,0.021,0.9246001523229246,0.8620689655172414
